"","Id","SalePrice"
"1066",2526,129535.715084546
"1067",2527,119235.330748004
"1068",2528,125993.466389616
"1069",2529,118392.157763768
"1070",2530,133685.747406811
"1071",2531,241687.873720853
"1072",2532,219383.467263836
"1073",2533,204477.785325277
"1074",2534,229391.7208401
"1075",2535,295334.402362223
"1076",2536,242824.503099736
"1077",2537,230255.092063055
"1078",2538,192166.673811332
"1079",2539,181952.917569346
"1080",2540,192837.471808439
"1081",2541,191938.488599405
"1082",2542,164624.800843722
"1083",2543,118082.742348013
"1084",2544,115589.455359566
"1085",2545,123159.506774137
"1086",2546,134789.52725724
"1087",2547,140656.947346626
"1088",2548,142445.218621242
"1089",2549,144849.192559231
"1090",2550,1334488.30185346
"1091",2551,144139.654650697
"1092",2552,121460.196275564
"1093",2553,96341.5853384136
"1094",2554,104239.841214797
"1095",2555,113335.126578697
"1096",2556,96507.8640192676
"1097",2557,94851.6289661141
"1098",2558,167315.72487999
"1099",2559,146388.692621434
"1100",2560,154474.679736259
"1101",2561,156640.952373199
"1102",2562,157792.979311453
"1103",2563,162627.741676297
"1104",2564,197701.680957273
"1105",2565,165023.206271943
"1106",2566,153305.289900169
"1107",2567,140424.313599004
"1108",2568,193954.228483186
"1109",2569,215107.141760061
"1110",2570,118630.297822555
"1111",2571,199177.794744314
"1112",2572,146744.852714732
"1113",2573,221086.470206414
"1114",2574,407875.412421631
"1115",2575,116689.476361911
"1116",2576,112490.415511913
"1117",2577,119451.09221102
"1118",2578,87607.155748724
"1119",2579,71414.1921033249
"1120",2580,104597.311062188
"1121",2581,95688.4781501381
"1122",2582,118297.003111368
"1123",2583,279984.447915952
"1124",2584,170660.39180425
"1125",2585,171165.929360817
"1126",2586,208822.460110301
"1127",2587,193678.728414206
"1128",2588,156857.679180281
"1129",2589,154438.214422526
"1130",2590,200106.913809602
"1131",2591,296391.51058963
"1132",2592,247762.670355063
"1133",2593,261031.401721504
"1134",2594,193111.798117202
"1135",2595,214405.885593781
"1136",2596,286815.012511324
"1137",2597,196162.269689306
"1138",2598,271851.798296362
"1139",2599,399882.675034414
"1140",2600,187439.748778355
"1141",2601,142258.447766178
"1142",2602,76771.6106384373
"1143",2603,79981.1799198297
"1144",2604,90372.8858100155
"1145",2605,74007.9958571567
"1146",2606,146471.404286871
"1147",2607,212854.937748228
"1148",2608,222668.180186792
"1149",2609,171318.185466455
"1150",2610,130831.232895251
"1151",2611,203386.67656628
"1152",2612,149536.406037621
"1153",2613,135766.951782056
"1154",2614,126754.134145888
"1155",2615,146753.566305552
"1156",2616,156423.448269016
"1157",2617,168954.69272205
"1158",2618,144506.937594818
"1159",2619,215599.531100104
"1160",2620,177588.098901164
"1161",2621,178060.068645653
"1162",2622,187935.797914551
"1163",2623,244358.01751319
"1164",2624,292470.992208669
"1165",2625,367420.257628297
"1166",2626,174565.069188828
"1167",2627,185175.874094023
"1168",2628,438302.533113636
"1169",2629,573114.277529399
"1170",2630,376906.395687545
"1171",2631,492816.946808368
"1172",2632,437177.343517203
"1173",2633,291671.57324437
"1174",2634,415618.677755091
"1175",2635,161442.670830323
"1176",2636,177849.940519881
"1177",2637,165233.709970163
"1178",2638,273960.375942055
"1179",2639,182551.713800865
"1180",2640,145578.876358952
"1181",2641,104495.368438198
"1182",2642,172745.468530025
"1183",2643,105992.288075117
"1184",2644,121598.662756512
"1185",2645,108389.013146964
"1186",2646,96241.760088013
"1187",2647,103047.94014251
"1188",2648,147209.16608384
"1189",2649,161518.208808395
"1190",2650,146833.456718139
"1191",2651,137127.47358352
"1192",2652,401048.079612834
"1193",2653,274733.831094823
"1194",2654,267378.444707934
"1195",2655,390527.803725913
"1196",2656,333982.205796694
"1197",2657,365645.247836961
"1198",2658,327632.455664479
"1199",2659,323425.346286467
"1200",2660,342733.486165749
"1201",2661,354061.669985841
"1202",2662,332002.589945173
"1203",2663,292377.573696008
"1204",2664,278425.484869199
"1205",2665,299277.350550285
"1206",2666,305299.237440112
"1207",2667,179918.637313058
"1208",2668,186053.616921893
"1209",2669,183852.364434064
"1210",2670,272501.175346416
"1211",2671,186928.173954819
"1212",2672,188210.062632099
"1213",2673,190490.044681025
"1214",2674,194271.572091239
"1215",2675,167076.228151661
"1216",2676,192023.402901574
"1217",2677,194646.540216342
"1218",2678,254723.270591886
"1219",2679,258722.464755565
"1220",2680,275795.131194303
"1221",2681,371363.205160622
"1222",2682,325581.709507513
"1223",2683,536944.152891645
"1224",2684,298186.502995095
"1225",2685,347901.306297636
"1226",2686,281209.630679755
"1227",2687,275928.011282021
"1228",2688,237057.518258768
"1229",2689,222218.365906901
"1230",2690,377817.096359615
"1231",2691,199056.334134165
"1232",2692,163960.686778923
"1233",2693,206597.523839137
"1234",2694,157214.809226273
"1235",2695,199123.823305727
"1236",2696,191382.453481667
"1237",2697,189922.774704949
"1238",2698,187105.230276695
"1239",2699,161144.763011541
"1240",2700,150402.822658714
"1241",2701,139839.214791284
"1242",2702,100427.697943644
"1243",2703,144678.321684891
"1244",2704,144535.060662133
"1245",2705,110965.196209934
"1246",2706,109044.673379861
"1247",2707,117647.452311344
"1248",2708,128908.153830172
"1249",2709,120114.61749357
"1250",2710,127561.614535491
"1251",2711,394005.231682449
"1252",2712,374974.886567523
"1253",2713,179732.294267536
"1254",2714,150314.375366349
"1255",2715,168079.394717717
"1256",2716,155392.282650627
"1257",2717,216512.293297513
"1258",2718,238705.267861116
"1259",2719,141932.395833251
"1260",2720,176166.183922947
"1261",2721,119023.334844238
"1262",2722,152577.122516798
"1263",2723,133058.855862078
"1264",2724,126035.286237717
"1265",2725,126682.354068432
"1266",2726,150478.308482461
"1267",2727,196016.208257149
"1268",2728,174172.082534438
"1269",2729,140250.114924173
"1270",2730,146957.964866617
"1271",2731,134028.901997144
"1272",2732,136596.624788494
"1273",2733,156978.726410482
"1274",2734,165315.495432554
"1275",2735,125152.301986262
"1276",2736,155609.076603585
"1277",2737,120753.355865759
"1278",2738,141693.247793086
"1279",2739,151590.829015987
"1280",2740,143179.534520802
"1281",2741,134947.46306859
"1282",2742,149490.099152836
"1283",2743,159429.534976538
"1284",2744,149537.662748047
"1285",2745,136178.40207734
"1286",2746,125129.794538822
"1287",2747,171176.952860203
"1288",2748,136247.110510829
"1289",2749,134810.394588707
"1290",2750,122253.363271437
"1291",2751,127185.048010786
"1292",2752,163492.392182662
"1293",2753,141647.988946296
"1294",2754,179719.827716372
"1295",2755,134815.190807531
"1296",2756,98357.9720695187
"1297",2757,64320.6194565799
"1298",2758,88204.6025804514
"1299",2759,141444.230133206
"1300",2760,99301.164730663
"1301",2761,146014.580552835
"1302",2762,138337.818763
"1303",2763,203857.185239752
"1304",2764,152886.037094807
"1305",2765,313258.66028078
"1306",2766,133385.162085635
"1307",2767,78622.8092251846
"1308",2768,137233.235766173
"1309",2769,125235.229175336
"1310",2770,135776.018459754
"1311",2771,111399.366973733
"1312",2772,124314.944588124
"1313",2773,145763.208687979
"1314",2774,139850.383800811
"1315",2775,125220.104536571
"1316",2776,126664.27876171
"1317",2777,134798.379682627
"1318",2778,132089.239172783
"1319",2779,117307.761835191
"1320",2780,98114.1926046067
"1321",2781,103382.432661084
"1322",2782,99467.3432370446
"1323",2783,96990.3301947286
"1324",2784,121886.965248653
"1325",2785,127533.28569259
"1326",2786,71253.4686930598
"1327",2787,130561.997660629
"1328",2788,81397.2101955296
"1329",2789,154940.156744605
"1330",2790,107652.608594987
"1331",2791,109116.198454501
"1332",2792,57446.9447612076
"1333",2793,151123.348693401
"1334",2794,85438.4878041197
"1335",2795,122782.264099444
"1336",2796,98521.0109128035
"1337",2797,206309.71096904
"1338",2798,95100.3400796309
"1339",2799,102174.95897673
"1340",2800,73832.5290370126
"1341",2801,98304.2463589065
"1342",2802,129052.679423703
"1343",2803,159305.98187078
"1344",2804,136642.582124983
"1345",2805,103974.476169678
"1346",2806,92417.7284818364
"1347",2807,271536.320914852
"1348",2808,139468.541189206
"1349",2809,139762.679066159
"1350",2810,118562.305809642
"1351",2811,153315.398734472
"1352",2812,155953.595627561
"1353",2813,160355.091172799
"1354",2814,156747.181539773
"1355",2815,103785.909958841
"1356",2816,218357.40611321
"1357",2817,149593.29029209
"1358",2818,134937.033229918
"1359",2819,177616.022465382
"1360",2820,124552.026113487
"1361",2821,109441.324341055
"1362",2822,195172.570056791
"1363",2823,347717.4304872
"1364",2824,154031.03185544
"1365",2825,140945.802019905
"1366",2826,131860.049542829
"1367",2827,134293.933839731
"1368",2828,204339.995325918
"1369",2829,217203.23129905
"1370",2830,231765.710937744
"1371",2831,170822.202867815
"1372",2832,242701.065590261
"1373",2833,244773.091244746
"1374",2834,220987.66882709
"1375",2835,223707.03636828
"1376",2836,193179.579439246
"1377",2837,151971.504678784
"1378",2838,157469.7153786
"1379",2839,186879.849887734
"1380",2840,191949.3727238
"1381",2841,199282.881935877
"1382",2842,213598.097638603
"1383",2843,156627.994608996
"1384",2844,168795.745103014
"1385",2845,138366.443196434
"1386",2846,206855.38994881
"1387",2847,192702.667376377
"1388",2848,217223.008837844
"1389",2849,203735.224882952
"1390",2850,258984.581755097
"1391",2851,223429.292332205
"1392",2852,222880.893595273
"1393",2853,221840.714129769
"1394",2854,138496.181662827
"1395",2855,193921.623830026
"1396",2856,208522.959432046
"1397",2857,194327.997732471
"1398",2858,201298.264427152
"1399",2859,94796.8756452848
"1400",2860,137244.988813127
"1401",2861,115770.436463933
"1402",2862,190102.951813587
"1403",2863,139131.666825261
"1404",2864,233683.544278623
"1405",2865,149901.361935625
"1406",2866,157634.508895422
"1407",2867,103551.347881435
"1408",2868,86466.5680181885
"1409",2869,103748.590979008
"1410",2870,114144.194887821
"1411",2871,87773.1874938658
"1412",2872,57210.7909385836
"1413",2873,112801.793146329
"1414",2874,127545.266737281
"1415",2875,115190.900712348
"1416",2876,163822.349719297
"1417",2877,149438.23749373
"1418",2878,163807.300691725
"1419",2879,127856.202400064
"1420",2880,106913.582572828
"1421",2881,156727.283859315
"1422",2882,185933.632900195
"1423",2883,186434.993128701
"1424",2884,200384.267912994
"1425",2885,194654.93075135
"1426",2886,248266.695546412
"1427",2887,97345.8754814102
"1428",2888,124310.871868155
"1429",2889,72794.7522788898
"1430",2890,81586.164804977
"1431",2891,129737.941377447
"1432",2892,61600.2283086143
"1433",2893,98259.1274404531
"1434",2894,66152.2091852999
"1435",2895,301099.839457708
"1436",2896,265495.525000596
"1437",2897,200110.16337521
"1438",2898,156820.251438541
"1439",2899,208458.847082405
"1440",2900,149670.742017634
"1441",2901,197691.452510574
"1442",2902,163582.425627574
"1443",2903,311852.16061694
"1444",2904,320260.56546835
"1445",2905,100709.238269992
"1446",2906,178084.888677989
"1447",2907,116500.547050515
"1448",2908,124360.376963706
"1449",2909,146097.378829049
"1450",2910,81798.7571995145
"1451",2911,81845.3315237472
"1452",2912,158709.360890489
"1453",2913,73412.7576763388
"1454",2914,80278.623672926
"1455",2915,89352.8521191424
"1456",2916,79384.4858773579
"1457",2917,143690.144506883
"1458",2918,142170.155170291
"1459",2919,217101.69786802
